Code,Description,Last_updated
13077011,"Bone marrow aspiration procedure, tibia",09-21-2025
13078018,Norgestimate,09-21-2025
13079014,Melengestrol,09-21-2025
13080012,Melengestrol acetate,09-21-2025
13081011,Bruconha virus,09-21-2025
13082016,Bacteriochlorophyll,09-21-2025
13083014,Eight,09-21-2025
13084015,Ixodes ceylonicus,09-21-2025
13085019,Pyrimidine,09-21-2025
13086018,"Pyrimidine, NOS",09-21-2025
13087010,Accessory adrenal cortex,09-21-2025
13088017,Blood group antibody E^u^,09-21-2025
13089013,Eimeria stiedae,09-21-2025
13090016,Calcium hydroxide,09-21-2025
13091017,Inferior infarction by EKG,09-21-2025
13092012,Sulfurous acid,09-21-2025
13093019,Red petrolatum,09-21-2025
13094013,"Abscess of head, except face",09-21-2025
13095014,Shellac,09-21-2025
13096010,Salmonella II rhodesiense,09-21-2025
13097018,Retired procedure,09-21-2025
13098011,Cardiobacterium hominis,09-21-2025
13099015,Kinetic activities for coordination,09-21-2025
13100011,"Kinetic activities for coordination, NOS",09-21-2025
13101010,"Kinetic activities to increase coordination, NOS",09-21-2025
13102015,Kinetic activities to increase coordination,09-21-2025
13103013,"Angiography of cervical vertebral artery, unilateral",09-21-2025
13104019,"Angiography of vertebral artery, unilateral",09-21-2025
13105018,Trazodone,09-21-2025
13106017,Blood group antibody Tr^a^,09-21-2025
13107014,Blood group antibody Traversu,09-21-2025
13108016,Ipecac emesis administration and observation,09-21-2025
13109012,Polyneuropathy due to drug,09-21-2025
13110019,"Polyneuropathy due to drug, NOS",09-21-2025
13111015,"Salmonella III arizonae 35:g,z51:--",09-21-2025
13112010,Closed multiple fractures of upper end of ulna,09-21-2025
13113017,Visit by veterinarian to racetrack,09-21-2025
13114011,Liparitosis,09-21-2025
13115012,Lingual gyrus,09-21-2025
13116013,Ciliary processes,09-21-2025
13117016,Injury of inferior mesenteric vein,09-21-2025
13118014,Infratendinous olecranon bursa,09-21-2025
13119018,Coagulation factor II,09-21-2025
13120012,Prothrombin,09-21-2025
13121011,Yodelling,09-21-2025
13122016,Urethrovesical fistula,09-21-2025
13123014,Tinsmith,09-21-2025
13124015,Fontanel closure,09-21-2025
13125019,"Fontanel closure, NOS",09-21-2025
13126018,Medical procedure on vestibule of mouth,09-21-2025
13127010,"Medical procedure on vestibule of mouth, NOS",09-21-2025
13128017,Senile dermatitis herpetiformis,09-21-2025
13129013,Secondary localized osteoarthrosis of forearm,09-21-2025
13130015,Phytolacca,09-21-2025
13131016,"Phytolacca, NOS",09-21-2025
13132011,Retired procedure,09-21-2025
13133018,Dysuria-frequency syndrome,09-21-2025
13134012,Algoneurodystrophy,09-21-2025
13135013,No visible estrus,09-21-2025
13136014,NVE,09-21-2025
13137017,Strychnos castellani,09-21-2025
13139019,"Lymphatics of head, NOS",09-21-2025
13140017,Crotalaria mucronata,09-21-2025
13141018,Crotalaria striata,09-21-2025
13142013,"Ligature of femoral vein, complete",09-21-2025
13143015,Ligation of abdominal artery,09-21-2025
13144014,"Ligation of abdominal artery, NOS",09-21-2025
13145010,Postinflammatory choroid scar,09-21-2025
13146011,Musculoskeletal system procedure on abdomen,09-21-2025
13147019,"Musculoskeletal system procedure on abdomen, NOS",09-21-2025
13148012,Double outlet left ventricle,09-21-2025
13149016,Origin of both great vessels from left ventricle,09-21-2025
13150016,Injury of palmar artery,09-21-2025
13151017,"Diagnostic radiography, serial films",09-21-2025
13152012,"Diagnostic radiography, serial films, NOS",09-21-2025
13153019,"Serialography, NOS",09-21-2025
13154013,Serialography,09-21-2025
13155014,Nonvenomous insect bite of anus without infection,09-21-2025
13156010,Inflammatory atypia,09-21-2025
13157018,Inflammatory alteration of cellular material,09-21-2025
13158011,Reactive cytologic changes,09-21-2025
13159015,Retired procedure,09-21-2025
13160013,Azure flycatcher,09-21-2025
13161012,Bronchoscopy through tracheostomy with biopsy of bronchus,09-21-2025
13162017,Left margin of uterus,09-21-2025
13163010,Sclerosing mediastinitis,09-21-2025
13164016,Paraventricular nucleus of thalamus,09-21-2025
13165015,Pseudobulbar palsy,09-21-2025
13166019,Monophasic,09-21-2025
13167011,Retired procedure,09-21-2025
13168018,Aminoalcohol ester,09-21-2025
13169014,"Aminoalcohol ester, NOS",09-21-2025
13170010,Anastomosis of intrathoracic artery,09-21-2025
13171014,Intrathoracic arterial bypass,09-21-2025
13172019,Plantar calcaneocuboidal ligament,09-21-2025
13173012,Plantar calcaneoquartal ligament,09-21-2025
13174018,Retired procedure,09-21-2025
13175017,Ancylostomiasis due to Ancylostoma duodenale,09-21-2025
13176016,Thrombophlebitis of tibial vein,09-21-2025
13177013,Repair of graft-enteric fistula,09-21-2025
13178015,Time frame,09-21-2025
13179011,"Time frame, NOS",09-21-2025
13180014,Splinting of muscles,09-21-2025
13181013,Hemoglobin D trait,09-21-2025
13182018,Hemoglobin D-A disorder,09-21-2025
13185016,Dermatitis of the newborn,09-21-2025
13186015,"Dermatitis of the newborn, NOS",09-21-2025
13187012,"Neonatal dermatitis, NOS",09-21-2025
13188019,Neonatal dermatitis,09-21-2025
13189010,Disease of nasal sinus,09-21-2025
13190018,"Disease of nasal sinus, NOS",09-21-2025
13191019,"Disease of accessory sinus, NOS",09-21-2025
13192014,Disease of accessory sinus,09-21-2025
13193016,Superficial foreign body of trunk without major open wound AND without infection,09-21-2025
13194010,Superficial foreign body of trunk without major open wound and without infection,09-21-2025
13195011,Perforation of uterus,09-21-2025
13196012,"Perforation of uterus, NOS",09-21-2025
13197015,"Uterine perforation, NOS",09-21-2025
13198013,Uterine perforation,09-21-2025
13199017,Diagnostic imaging,09-21-2025
13200019,"Diagnostic imaging, NOS",09-21-2025
13201015,Aggressor identification syndrome,09-21-2025
13202010,"Aggressor identification syndrome, NOS",09-21-2025
13203017,Ornithogalum saundersiae,09-21-2025
13204011,Transvaal chinkerinchee,09-21-2025
13205012,Emphysematous gastritis,09-21-2025
13206013,Gastric emphysema,09-21-2025
13207016,Leishmania brasiliensis complex,09-21-2025
13208014,Heme-hemopexin complex,09-21-2025
13209018,Probe,09-21-2025
13210011,"Probe, NOS",09-21-2025
13211010,Orthodontic,09-21-2025
13212015,Anterior semicircular duct,09-21-2025
13213013,Anterior semicircular canal,09-21-2025
13214019,Acute hypernatremia,09-21-2025
13215018,Crib,09-21-2025
13216017,Open wound of buccal mucosa with complication,09-21-2025
13217014,Euproctis similis,09-21-2025
13218016,Secondary periodic paralysis,09-21-2025
13219012,"Secondary periodic paralysis, NOS",09-21-2025
13220018,Incision of tarsals or metatarsals,09-21-2025
13221019,"Incision of tarsals or metatarsals, NOS",09-21-2025
13222014,Blood group antibody HLA-B8,09-21-2025
13223016,Incision of lymphangioma,09-21-2025
13224010,Uncinaria stenocephala,09-21-2025
13225011,Intraoperative transluminal aortic angioplasty,09-21-2025
13226012,Abscess of ovary,09-21-2025
13227015,Retired procedure,09-21-2025
13228013,Ichthyomyzon fossor,09-21-2025
13229017,Northern brook lamprey,09-21-2025
13230010,Suture of fascia to skeletal attachment of hand,09-21-2025
13231014,Destruction of cranial nerve,09-21-2025
13232019,Drowning in brackish water,09-21-2025
13233012,"Bone marrow imaging, limited area",09-21-2025
13234018,Medial branches of portal vein,09-21-2025
13235017,Critical fusion frequency,09-21-2025
13236016,Medical procedure on inner ear,09-21-2025
13237013,"Medical procedure on inner ear, NOS",09-21-2025
13238015,Hereditary coproporphyria,09-21-2025
13239011,Berger-Goldberg syndrome,09-21-2025
13240013,CPO deficiency,09-21-2025
13241012,CPRO deficiency,09-21-2025
13242017,Porphyria hepatica II,09-21-2025
13243010,Watson syndrome,09-21-2025
13244016,Central corneal ulcer,09-21-2025
13245015,Sepiapterin reductase,09-21-2025
13246019,Intrauterine death affecting management of mother,09-21-2025
13247011,Fetal death after 22 week gestation affecting management of mother,09-21-2025
13248018,Late fetal death affecting management of mother,09-21-2025
13249014,Missed delivery affecting management of mother,09-21-2025
13251013,Glomangioma,09-21-2025
13252018,Cryotherapy of skin lesion with liquid nitrogen,09-21-2025
13253011,Repair of fallopian tube by reimplantation into uterus,09-21-2025
13254017,Tubouterine implantation,09-21-2025
13255016,Hysterosalpingostomy,09-21-2025
13256015,Salpingohysterostomy,09-21-2025
13257012,Salmonella III arizonae 35:k:z,09-21-2025
13258019,Diagnostic procedure on orbit,09-21-2025
13259010,"Diagnostic procedure on orbit, NOS",09-21-2025
13260017,Erythrosin B,09-21-2025
13261018,Iodo-eosin,09-21-2025
13262013,Bluish erythrosin,09-21-2025
13263015,Tetra-iodofluorescein sodium salt,09-21-2025
13264014,Ovarian ligament,09-21-2025
13265010,Uteroovarian ligament,09-21-2025
13266011,Alveolar pneumopathy,09-21-2025
13267019,"Alveolar pneumopathy, NOS",09-21-2025
13268012,Sitella,09-21-2025
13269016,"Sitella, NOS",09-21-2025
13270015,Congenital atresia of aorta,09-21-2025
13271016,Imperforate aorta,09-21-2025
13272011,Suture of spermatic cord,09-21-2025
13273018,Repair of spermatic cord laceration,09-21-2025
13274012,"Labial veneer, laminate, chairside",09-21-2025
13275013,Juvenile chronic polyarthritis,09-21-2025
13276014,"Juvenile chronic polyarthritis, NOS",09-21-2025
13277017,Icosteus aenigmaticus,09-21-2025
13278010,Ragfish,09-21-2025
13279019,Insertion of oropharyngeal airway,09-21-2025
13280016,Tuberculosis of rectum,09-21-2025
13281017,Branchial cleft sinus,09-21-2025
13282012,Branchial cleft fistula,09-21-2025
13283019,Branchial vestige,09-21-2025
13284013,Branchial fistula,09-21-2025
13285014,Ruthenium,09-21-2025
13286010,"Ruthenium, NOS",09-21-2025
13287018,Immunosuppressive therapy for transplant,09-21-2025
13288011,Acute pyonephrosis with renal medullary necrosis,09-21-2025
13289015,Injury of femoral nerve,09-21-2025
13290012,Gillellus greyae,09-21-2025
13291011,Arrow stargazer,09-21-2025
13292016,Tobramycin ophthalmic preparation,09-21-2025
13293014,Scirpus americanus,09-21-2025
13294015,Bulbrush,09-21-2025
13295019,Disturbance of perception,09-21-2025
13296018,"Disturbance of perception, NOS",09-21-2025
13297010,Simple partial seizures with autonomic signs AND/OR symptoms,09-21-2025
13298017,Simple partial seizures with autonomic signs or symptoms,09-21-2025
13299013,Autonomic attacks,09-21-2025
13300017,Autonomic petit mal,09-21-2025
13301018,Autonomic absence,09-21-2025
13302013,Notropis heterodon,09-21-2025
13303015,Blackchin shiner,09-21-2025
13304014,Poisoning by wasp sting,09-21-2025
13305010,"Poisoning by wasp sting, NOS",09-21-2025
13306011,Chronic tracheitis,09-21-2025
13307019,Diplopodia,09-21-2025
13308012,Revision of arteriovenous fistula with thrombectomy with autogenous graft,09-21-2025
13309016,^127^Tellurium,09-21-2025
13310014,"Attention deficit hyperactivity disorder, predominantly hyperactive impulsive type",09-21-2025
13311013,Blaps judaeorum,09-21-2025
13312018,Filovirus,09-21-2025
13313011,"Filovirus, NOS",09-21-2025
13314017,Scilla species poisoning,09-21-2025
13315016,Squill poisoning,09-21-2025
13316015,Infection by Amidostomum,09-21-2025
13317012,"Infection by Amidostomum, NOS",09-21-2025
13318019,Amidostomosis,09-21-2025
13319010,Retired procedure,09-21-2025
13320016,Salmonella gwoza,09-21-2025
13321017,Strapping of hip,09-21-2025
13322012,Impairment level: better eye: near-total impairment: lesser eye: total impairment,09-21-2025
13323019,Impairment level: better eye: near-total impairment; lesser eye: total impairment,09-21-2025
13324013,p-tert-Butyltoluene,09-21-2025
13325014,Lateral surface of sublingual gland,09-21-2025
13326010,Poll,09-21-2025
13327018,Hospital bath,09-21-2025
13328011,"Hospital bath, NOS",09-21-2025
13329015,Methods engineer,09-21-2025
13330013,Postgastrectomy gastritis,09-21-2025
13331012,Special care of dentures,09-21-2025
13332017,"Lipid, crystalline",09-21-2025
13333010,Cholesterol crystal,09-21-2025
13334016,Ciliospinal reflex,09-21-2025
13335015,Human adenovirus 14,09-21-2025
13336019,Iliotibial tract,09-21-2025
13337011,Congenital atresia of epiglottis,09-21-2025
13338018,Eimeria arloingi,09-21-2025
13339014,Eimeria ovina,09-21-2025
13340011,Ocular trabeculectomy,09-21-2025
13341010,Double outlet right ventricle,09-21-2025
13342015,Origin of both great vessels from right ventricle,09-21-2025
13343013,Taussig-Bing syndrome,09-21-2025
13344019,Taussig-Bing defect,09-21-2025
13345018,Dextratransposition of aorta,09-21-2025
13346017,"Transposition of great vessels, interventricular septal defect and overriding aorta",09-21-2025
13347014,"Transposition of great vessels, interventricular septal defect AND overriding aorta",09-21-2025
13348016,"Salmonella IV, group T",09-21-2025
13349012,"Salmonella IV, group T, NOS",09-21-2025
13350012,Reattachment of muscle,09-21-2025
13351011,200 milligram calcium diet,09-21-2025
13352016,Excision of lesion of tongue,09-21-2025
13353014,Excisional biopsy of tongue,09-21-2025
13354015,Homocytotropic antibody,09-21-2025
13355019,Retired procedure,09-21-2025
13356018,Superficial foreign body of anus without major open wound AND without infection,09-21-2025
13357010,Superficial foreign body of anus without major open wound and without infection,09-21-2025
13358017,Narcissus,09-21-2025
13359013,"Narcissus, NOS",09-21-2025
13360015,Infection by Plagiorchis,09-21-2025
13361016,"Infection by Plagiorchis, NOS",09-21-2025
13362011,Plagiorchiosis,09-21-2025
13363018,Cerebellar lenticular nucleus,09-21-2025
13364012,Stromeyer-Little operation hepatotomy,09-21-2025
13365013,Canine distemper - hepatitis vaccine - leptospira bacterin,09-21-2025
13366014,Oudemansiella radicata,09-21-2025
13367017,Rooting collybia,09-21-2025
13368010,Plantar tarsal ligaments,09-21-2025
13369019,"Plantar tarsal ligaments, NOS",09-21-2025
13370018,Lymphotoxin,09-21-2025
13371019,LT,09-21-2025
13372014,Amelia of lower limb,09-21-2025
13373016,Congenital absence of lower limb,09-21-2025
13374010,Congenital amputation of lower limb,09-21-2025
13375011,Increased lactic acid level,09-21-2025
13376012,Limnatis africana,09-21-2025
13377015,^72^Gallium,09-21-2025
13378013,Trauma to vulva during delivery,09-21-2025
13379017,"Trauma to vulva during delivery, NOS",09-21-2025
13380019,Injury of multiple blood vessels of lower extremity,09-21-2025
13381015,"Injury of multiple blood vessels of lower extremity, NOS",09-21-2025
13383017,Anterior ligament of head of fibula,09-21-2025
13384011,Silver-haired bat,09-21-2025
13385012,Mannitol hexanitrate,09-21-2025
13386013,Color vision examination,09-21-2025
13387016,"Color vision examination, NOS",09-21-2025
13388014,"Color vision test, NOS",09-21-2025
13389018,"Colour vision examination, NOS",09-21-2025
13390010,"Colour vision test, NOS",09-21-2025
13391014,Color vision test,09-21-2025
13394018,Poisoning by keratolytic agent,09-21-2025
13395017,"Poisoning by keratolytic agent, NOS",09-21-2025
13396016,Salmo aguabonita,09-21-2025
13397013,Golden trout,09-21-2025
13398015,"Circumscribed scleroderma, generalized type",09-21-2025
13399011,Generalized morphea,09-21-2025
13400016,Dizygotic twins,09-21-2025
13401017,Dichorionic twins,09-21-2025
13402012,Fraternal twins,09-21-2025
13403019,Polyovular twins,09-21-2025
13404013,Hepatotoxic mycotoxin,09-21-2025
13405014,Salmonella malmoe,09-21-2025
13406010,Diphacinone,09-21-2025
13407018,Leptospira grippotyphosa - hardjo - pomona bacterin,09-21-2025
13408011,Lutjanus buccanella,09-21-2025
13409015,Blackfin snapper,09-21-2025
13410013,Fever of unknown origin,09-21-2025
13411012,F.U.O.,09-21-2025
13412017,Vitamin disease,09-21-2025
13413010,"Vitamin disease, NOS",09-21-2025
13414016,Persistent tuberculum impar,09-21-2025
13415015,Glossitis rhomboidea mediana,09-21-2025
13416019,Median rhomboid glossitis,09-21-2025
13417011,Injury of upper leg,09-21-2025
13418018,Injury to thigh,09-21-2025
13419014,Vasa vasorum,09-21-2025
13420015,Pyrus,09-21-2025
13421016,"Pyrus, NOS",09-21-2025
13422011,Arthropathy associated with Reiter's disease,09-21-2025
13423018,Legionella,09-21-2025
13424012,"Legionella, NOS",09-21-2025
13425013,Return to,09-21-2025
13426014,Engaged in skateboarding,09-21-2025
13427017,Asexual dwarfism,09-21-2025
13428010,Lorain-Levi dwarfism,09-21-2025
13429019,Hypophyseal infantilism,09-21-2025
13430012,Frohlich dwarfism,09-21-2025
13431011,Brissaud dwarfism,09-21-2025
13432016,Brissaud-Meige syndrome,09-21-2025
13433014,Burnier syndrome,09-21-2025
13434015,Hypopituitary dwarfism with failure of development of sexual characteristics,09-21-2025
13435019,Nebecourt syndrome,09-21-2025
13436018,Brevibacterium frigoritolerans,09-21-2025
13437010,Vagus nerve parasympathetic fibers,09-21-2025
13438017,Abbe operation for construction of vagina,09-21-2025
13439013,Repair of perineourethroscrotal fistula,09-21-2025
13440010,Bench carpenter,09-21-2025
13441014,Electrophysiologic evaluation of cardioverter-defibrillator lead and/or device,09-21-2025
13442019,Stizolobinate synthase,09-21-2025
13443012,Drug-induced intrahepatic cholestasis,09-21-2025
13444018,Leptinillus aplodontiae,09-21-2025
13446016,Incision and exploration of testis,09-21-2025
13447013,Surgical exploration of testis,09-21-2025
13448015,Civil state,09-21-2025
13449011,Human coxsackievirus A13,09-21-2025
13450011,Umbilical hernia without obstruction AND without gangrene,09-21-2025
13451010,Umbilical hernia without obstruction or gangrene,09-21-2025
13452015,Foot licking,09-21-2025
13453013,"History and physical examination, follow-up for neoplastic disease",09-21-2025
13454019,Hemoglobin Lincoln Park,09-21-2025
13455018,Rheumatic pneumonia,09-21-2025
13456017,Rheumatic pneumonitis,09-21-2025
13457014,Fibrinogen Bethesda I,09-21-2025
13458016,Transitory tachypnea of newborn,09-21-2025
13459012,Tachypnea resolving about 6 hours postnatally,09-21-2025
13460019,Idiopathic tachypnea of newborn,09-21-2025
13461015,Tachypnoea resolving about 6 hours postnatally,09-21-2025
13462010,Closed fracture of neck of metacarpal bone,09-21-2025
13463017,Retired procedure,09-21-2025
13464011,Excisional biopsy of eye,09-21-2025
13465012,Deep head of flexor pollicis brevis muscle,09-21-2025
13466013,Hagner's disease,09-21-2025
13467016,Ligation of ureter,09-21-2025
13468014,Vitamin E measurement,09-21-2025
13469018,Alpha tocopherol measurement,09-21-2025
13470017,Tocopherol measurement,09-21-2025
13471018,Chorioblastosis,09-21-2025
13472013,Open wound of multiple sites of ear with complication,09-21-2025
13473015,Phyllanthus engleri,09-21-2025
13474014,Dexamethasone preparation,09-21-2025
13475010,Radioisotope study of endocrine system,09-21-2025
13476011,"Radioisotope study of endocrine system, NOS",09-21-2025
13477019,"Endocrine diagnostic nuclear medicine procedure, NOS",09-21-2025
13478012,Endocrine diagnostic nuclear medicine procedure,09-21-2025
13479016,Retired procedure,09-21-2025
13480018,Liquid cardiac diet,09-21-2025
13481019,Leptopsylla,09-21-2025
13482014,"Leptopsylla, NOS",09-21-2025
13483016,Mitotic cell in anaphase,09-21-2025
13484010,Petroleum ether,09-21-2025
13485011,Retired procedure,09-21-2025
13486012,Finger,09-21-2025
13487015,"Finger, NOS",09-21-2025
13488013,"Foredigit, NOS",09-21-2025
13490014,Congenital absence of testis,09-21-2025
13491013,Anorchism,09-21-2025
13492018,Congenital aplasia of testis,09-21-2025
13493011,Male agonadism,09-21-2025
13494017,Anorchia,09-21-2025
13495016,Anorchidism,09-21-2025
13496015,Agenesis of testis,09-21-2025
13497012,Guilt,09-21-2025
13498019,Guilt feelings,09-21-2025
13499010,"Furuncle of head, except face",09-21-2025
13500018,Classical phenylketonuria,09-21-2025
13501019,Phenylketonuria,09-21-2025
13502014,Folling's syndrome,09-21-2025
13503016,Phenylalanine hydroxylase deficiency,09-21-2025
13504010,PAH deficiency,09-21-2025
13505011,Imbecilitus phenylpyruvica,09-21-2025
13506012,PKU,09-21-2025
13507015,"Hyperphenylalaninemia, type I",09-21-2025
13508013,Oligophrenia phenylpyruvica,09-21-2025
13509017,"Phenylketonuria, NOS",09-21-2025
13510010,Revision of cleft palate repair,09-21-2025
13511014,Special care of immunosuppressed patient,09-21-2025
13512019,"Spinal angiography, selective",09-21-2025
13513012,"Spinal angiography, selective, NOS",09-21-2025
13514018,Ciprofloxacin,09-21-2025
13515017,Astroscopus y-graecum,09-21-2025
13516016,Southern stargazer,09-21-2025
13517013,Urethrectomy,09-21-2025
13518015,"Urethrectomy, NOS",09-21-2025
13519011,"Excision of urethra, NOS",09-21-2025
13520017,Excision of urethra,09-21-2025
13521018,Ectopia,09-21-2025
13522013,Ectopic tissue,09-21-2025
13524014,"Ectopia, NOS",09-21-2025
13525010,"Heterotopia, NOS",09-21-2025
13526011,"Aberrant tissue, NOS",09-21-2025
13527019,"Ectopic tissue, NOS",09-21-2025
13528012,"Heterotopic tissue, NOS",09-21-2025
13529016,Choristoma,09-21-2025
13531013,Aberrant tissue,09-21-2025
13532018,Superficial injury of conjunctiva,09-21-2025
13533011,Callicebus moloch,09-21-2025
13534017,Dusky titi,09-21-2025
13535016,Ethanoic acid,09-21-2025
13536015,Delmadinone acetate,09-21-2025
13537012,Cyproterone,09-21-2025
13538019,Occupational maladjustment,09-21-2025
13539010,Fracture of triquetral bone of wrist,09-21-2025
13540012,Fracture of cuneiform bone of wrist,09-21-2025
13541011,Fracture of triquetal bone of wrist,09-21-2025
13542016,14q partial trisomy syndrome,09-21-2025
13543014,Acute osteomyelitis of shoulder region,09-21-2025
13544015,Blood group antibody Sk^a^,09-21-2025
13545019,Blood group antibody Sk,09-21-2025
13546018,Blood group antibody Skjelbred,09-21-2025
13547010,Brachymegalodactyly,09-21-2025
13548017,Cynanchum ellipticum,09-21-2025
13549013,Intervertebral disc space of eleventh thoracic vertebra,09-21-2025
13550013,Trichinella spiralis antibody test kit,09-21-2025
13551012,Infection due to Pasteurella haemolytica,09-21-2025
13553010,Maternal deprivation,09-21-2025
13555015,Subcutaneous tissue of vertex,09-21-2025
13556019,Wyandotte chicken,09-21-2025
13557011,Genetic behavior,09-21-2025
13558018,Retired procedure,09-21-2025
13559014,Double urinary meatus,09-21-2025
13560016,Subdural hemorrhage following injury without open intracranial wound,09-21-2025
13561017,Platyspondylia,09-21-2025
13562012,Cortex laceration with open intracranial wound AND prolonged loss of consciousness (more than 24 hours) without return to pre-existing conscious level,09-21-2025
13563019,Cortex laceration with open intracranial wound and prolonged loss of consciousness (more than 24 hours) without return to pre-existing conscious level,09-21-2025
13564013,Connexon,09-21-2025
13565014,"Methemoglobin measurement, qualitative",09-21-2025
13566010,"Methaemoglobin measurement, qualitative",09-21-2025
13567018,Pericarditis secondary to rheumatoid arthritis,09-21-2025
13568011,Triethylene glycol,09-21-2025
13569015,Centaurium beyrichii,09-21-2025
13570019,Rock centaury,09-21-2025
13571015,Tenth thoracic vertebra,09-21-2025
13572010,Tenth dorsal vertebra,09-21-2025
13573017,Septo-optic dysplasia sequence,09-21-2025
13574011,"Functional disorder present, investigation negative",09-21-2025
13575012,Dacryoadenotomy,09-21-2025
13576013,Incision of lacrimal gland,09-21-2025
13577016,Repair of muscle of hand by suture,09-21-2025
13578014,"Repair of muscle of hand by suture, direct",09-21-2025
13579018,Notropis stramineus,09-21-2025
13580015,Sand shiner,09-21-2025
13581016,Blood group antibody Pruitt,09-21-2025
13582011,Thalamocortical fibers of internal capsule,09-21-2025
13583018,Desulphurisation treater (petroleum refining),09-21-2025
13584012,Replacement of wound drain of integument,09-21-2025
13585013,Crohn's disease of large bowel,09-21-2025
13586014,Transplantation of peritoneal tissue,09-21-2025
13587017,"Transplantation of peritoneal tissue, NOS",09-21-2025
13588010,Neisseria suis,09-21-2025
13589019,American paint horse,09-21-2025
13590011,Sodium perborate,09-21-2025
13591010,Solenopsis saevissima richteri,09-21-2025
13592015,Fusarium sporotrichioides,09-21-2025
13593013,Thought slowness,09-21-2025
13594019,Thought retardation,09-21-2025
13595018,Rhinichthys falcatus,09-21-2025
13596017,Leopard dace,09-21-2025
13597014,Thalamoolivary tract,09-21-2025
13598016,Eumetopias jubatus,09-21-2025
13599012,Northern sea lion,09-21-2025
13600010,Infant formula with medium chain triglycerides,09-21-2025
13601014,Dermatographic urticaria,09-21-2025
13602019,Dermatographia,09-21-2025
13603012,Ebbecke's reaction,09-21-2025
13604018,Dermagraphy,09-21-2025
13605017,Factitia urticaria,09-21-2025
13606016,Autographism,09-21-2025
13607013,Skin writing,09-21-2025
13608015,Factitial urticaria,09-21-2025
13609011,Dermographia,09-21-2025
13610018,Urticaria factitia,09-21-2025
13611019,Dermatography,09-21-2025
13612014,Physical urticaria,09-21-2025
13613016,Dermographism,09-21-2025
13614010,Epicoccum,09-21-2025
13615011,"Epicoccum, NOS",09-21-2025
13616012,Arthrectomy of spine,09-21-2025
13617015,"Arthrectomy of spine, NOS",09-21-2025
13618013,Incision of vertebral column,09-21-2025
13619017,"Incision of vertebral column, NOS",09-21-2025
13620011,Retired procedure,09-21-2025
13621010,Congenital lumbosacral stenosis,09-21-2025
13622015,Retired procedure,09-21-2025
13626017,Salmonella III arizonae 42:r:z53,09-21-2025
13627014,Acute lymphangitis of neck,09-21-2025
13628016,Blatta orientalis,09-21-2025
13629012,Oriental cockroach,09-21-2025
13630019,Black beetle,09-21-2025
13631015,Endarterectomy of abdominal artery,09-21-2025
13632010,Intimectomy of abdominal artery,09-21-2025
13633017,Calcified hematoma,09-21-2025
13634011,Mycoplasma gallisepticum antibody test kit,09-21-2025
13635012,Infection by Aelurostrongylus,09-21-2025
13636013,"Infection by Aelurostrongylus, NOS",09-21-2025
13637016,Aelurostrongylosis,09-21-2025
13638014,Blue grosbeak,09-21-2025
13639018,Incision of salivary gland,09-21-2025
13640016,"Incision of salivary gland, NOS",09-21-2025
13641017,Sialoadenotomy,09-21-2025
13642012,HLA-Bw70 antigen,09-21-2025
13643019,Orthopedic procedure on head,09-21-2025
13644013,"Orthopedic procedure on head, NOS",09-21-2025
13646010,Intervenous tubercle of right atrium,09-21-2025
13647018,Frenulum labii,09-21-2025
13648011,"Frenulum labii, NOS",09-21-2025
13649015,"Frenulum of lip, NOS",09-21-2025
13650015,Frenulum of lip,09-21-2025
13651016,Self-feeding deficit (specify level),09-21-2025
13652011,Alectis ciliaris,09-21-2025
13653018,African pompano,09-21-2025
13655013,Isotope study for renal plasma flow,09-21-2025
13656014,Femoral artery,09-21-2025
13657017,Cyproterone acetate,09-21-2025
13658010,Cyproterone acetate preparation,09-21-2025
13659019,"Femoral artery, NOS",09-21-2025
13660012,Subtendinous bursa of triceps brachii muscle,09-21-2025
13661011,Anconeal bursa of triceps muscle,09-21-2025
13662016,Salmonella III arizonae 50:r:z,09-21-2025
13663014,Retired procedure,09-21-2025
13664015,Fish bone,09-21-2025
13665019,"Fish bone, NOS",09-21-2025
13666018,Chronic osteomyelitis of forearm,09-21-2025
13667010,Repair of injury of eyeball,09-21-2025
13668017,Incision of external auditory canal,09-21-2025
13669013,Incision of external auditory meatus,09-21-2025
13670014,Poisoning by amphotericin B,09-21-2025
13671013,Fleet-like enema poisoning,09-21-2025
13672018,Specimen shows excessive cytolysis,09-21-2025
13673011,Specimen shows excessive autolysis,09-21-2025
13674017,Pseudomasturbation,09-21-2025
13675016,Peotillomania,09-21-2025
13676015,Closed dislocation of metacarpophalangeal joint of thumb,09-21-2025
13677012,Aminobutyraldehyde dehydrogenase,09-21-2025
13678019,Disseminated aspergillosis,09-21-2025
13679010,Arnium leporinum,09-21-2025
13680013,Marasmius oreades,09-21-2025
13681012,Fairy ring,09-21-2025
13682017,Trochanteric bursitis,09-21-2025
13683010,Whirlbone lameness,09-21-2025
13684016,Blood group antigen Towey,09-21-2025
13685015,Myeloschisis,09-21-2025
13686019,Diplomyelia,09-21-2025
13687011,Consonant differential pressure test,09-21-2025
13688018,Cytomegaloviral pneumonia,09-21-2025
13689014,Cytomegalic inclusion virus pneumonia,09-21-2025
13690017,Strong oxidizing compound,09-21-2025
13691018,"Strong oxidizing compound, NOS",09-21-2025
13692013,Injury of musculocutaneous nerve,09-21-2025
13693015,Salmonella III arizonae 48:i:z,09-21-2025
